accession	product_length	mismatch_forward	mismatch_reverse	forward_start	forward_stop	reverse_start	reverse_stop	product_start	product_stop	taxId	subspecies	superkingdom	phylum	class	order	family	genus	species	amplicon	region.cluster
CP073498.2	576	0	0	513156	513177	513731	513710	513156	513731	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073497.2	576	0	0	513176	513197	513751	513730	513176	513751	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073496.2	576	0	0	513126	513147	513701	513680	513126	513701	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073495.2	576	0	0	513226	513247	513801	513780	513226	513801	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073494.2	576	0	0	513127	513148	513702	513681	513127	513702	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073493.2	576	0	0	513103	513124	513678	513657	513103	513678	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073492.2	576	0	0	513083	513104	513658	513637	513083	513658	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073491.2	576	0	0	513437	513458	514012	513991	513437	514012	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073490.2	576	0	0	513707	513728	514282	514261	513707	514282	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073489.2	576	0	0	513077	513098	513652	513631	513077	513652	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073488.2	576	0	0	512711	512732	513286	513265	512711	513286	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073486.2	576	0	0	513058	513079	513633	513612	513058	513633	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073482.2	576	0	0	513368	513389	513943	513922	513368	513943	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073481.2	576	0	0	512936	512957	513511	513490	512936	513511	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073480.2	576	0	0	513240	513261	513815	513794	513240	513815	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073479.2	576	0	0	513080	513101	513655	513634	513080	513655	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073477.2	576	0	0	513058	513079	513633	513612	513058	513633	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073476.2	576	0	0	512937	512958	513512	513491	512937	513512	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073474.2	576	0	0	513202	513223	513777	513756	513202	513777	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073473.2	576	0	0	513268	513289	513843	513822	513268	513843	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073472.2	576	0	0	512961	512982	513536	513515	512961	513536	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073471.2	576	0	0	512684	512705	513259	513238	512684	513259	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073470.2	576	0	0	513033	513054	513608	513587	513033	513608	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073469.2	576	0	0	513321	513342	513896	513875	513321	513896	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073468.2	576	0	0	512986	513007	513561	513540	512986	513561	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073467.2	576	0	0	512938	512959	513513	513492	512938	513513	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073465.2	576	0	0	513448	513469	514023	514002	513448	514023	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073463.2	576	0	0	513447	513468	514022	514001	513447	514022	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073458.2	576	0	0	513158	513179	513733	513712	513158	513733	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073457.2	576	0	0	513480	513501	514055	514034	513480	514055	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073455.2	576	0	0	513493	513514	514068	514047	513493	514068	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073454.2	576	0	0	514004	514025	514579	514558	514004	514579	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073453.2	576	0	0	513496	513517	514071	514050	513496	514071	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073452.2	576	0	0	513980	514001	514555	514534	513980	514555	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073451.2	576	0	0	513983	514004	514558	514537	513983	514558	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073450.2	576	0	0	513312	513333	513887	513866	513312	513887	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073449.2	576	0	0	513098	513119	513673	513652	513098	513673	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073443.2	576	0	0	513834	513855	514409	514388	513834	514409	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073442.2	576	0	0	512999	513020	513574	513553	512999	513574	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073440.2	576	0	0	513802	513823	514377	514356	513802	514377	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073438.2	576	0	0	513472	513493	514047	514026	513472	514047	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073437.2	576	0	0	513519	513540	514094	514073	513519	514094	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073436.2	576	0	0	513301	513322	513876	513855	513301	513876	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073435.2	576	0	0	513520	513541	514095	514074	513520	514095	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073434.2	576	0	0	513469	513490	514044	514023	513469	514044	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073433.2	576	0	0	513218	513239	513793	513772	513218	513793	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073431.2	576	0	0	512648	512669	513223	513202	512648	513223	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073430.2	576	0	0	513319	513340	513894	513873	513319	513894	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073404.2	576	0	0	513567	513588	514142	514121	513567	514142	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073428.2	576	0	0	513021	513042	513596	513575	513021	513596	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073426.2	576	0	0	513511	513532	514086	514065	513511	514086	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073425.2	576	0	0	513544	513565	514119	514098	513544	514119	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073424.2	576	0	0	513350	513371	513925	513904	513350	513925	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073423.2	576	0	0	513303	513324	513878	513857	513303	513878	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073421.2	576	0	0	513429	513450	514004	513983	513429	514004	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073420.2	576	0	0	513494	513515	514069	514048	513494	514069	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073418.2	576	0	0	513351	513372	513926	513905	513351	513926	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073417.2	576	0	0	513246	513267	513821	513800	513246	513821	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073415.2	576	0	0	513588	513609	514163	514142	513588	514163	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073414.2	576	0	0	513200	513221	513775	513754	513200	513775	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073413.2	576	0	0	513490	513511	514065	514044	513490	514065	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073412.2	576	0	0	513543	513564	514118	514097	513543	514118	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073411.2	576	0	0	512854	512875	513429	513408	512854	513429	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073410.2	576	0	0	513070	513091	513645	513624	513070	513645	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073409.2	576	0	0	513440	513461	514015	513994	513440	514015	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073408.2	576	0	0	513859	513880	514434	514413	513859	514434	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073407.2	576	0	0	513431	513452	514006	513985	513431	514006	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073406.2	576	0	0	513422	513443	513997	513976	513422	513997	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073405.2	576	0	0	513337	513358	513912	513891	513337	513912	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073403.2	576	0	0	512894	512915	513469	513448	512894	513469	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073402.2	576	0	0	512706	512727	513281	513260	512706	513281	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073401.2	576	0	0	513125	513146	513700	513679	513125	513700	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073399.2	576	0	0	513474	513495	514049	514028	513474	514049	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073397.2	576	0	0	513258	513279	513833	513812	513258	513833	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073396.2	576	0	0	513252	513273	513827	513806	513252	513827	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073390.2	576	0	0	513289	513310	513864	513843	513289	513864	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073389.2	576	0	0	513638	513659	514213	514192	513638	514213	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073388.2	576	0	0	513299	513320	513874	513853	513299	513874	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073387.2	576	0	0	513221	513242	513796	513775	513221	513796	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073386.2	576	0	0	513441	513462	514016	513995	513441	514016	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073385.2	576	0	0	513256	513277	513831	513810	513256	513831	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073383.2	576	0	0	513140	513161	513715	513694	513140	513715	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073382.2	576	0	0	513309	513330	513884	513863	513309	513884	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073381.2	576	0	0	513310	513331	513885	513864	513310	513885	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073534.1	576	0	0	513010	513031	513585	513564	513010	513585	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073523.1	576	0	0	513537	513558	514112	514091	513537	514112	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073522.1	576	0	0	513532	513553	514107	514086	513532	514107	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073518.1	576	0	0	513531	513552	514106	514085	513531	514106	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073517.1	576	0	0	513002	513023	513577	513556	513002	513577	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073506.1	576	0	0	513539	513560	514114	514093	513539	514114	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073505.1	576	0	0	513005	513026	513580	513559	513005	513580	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073485.1	576	0	0	512902	512923	513477	513456	512902	513477	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073487.1	576	0	0	512455	512476	513030	513009	512455	513030	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073484.1	576	0	0	513005	513026	513580	513559	513005	513580	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073483.1	576	0	0	512998	513019	513573	513552	512998	513573	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073478.1	576	0	0	513004	513025	513579	513558	513004	513579	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073475.1	576	0	0	512826	512847	513401	513380	512826	513401	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073466.1	576	0	0	513890	513911	514465	514444	513890	514465	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073464.1	576	0	0	512978	512999	513553	513532	512978	513553	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073461.1	576	0	0	513095	513116	513670	513649	513095	513670	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073462.1	576	0	0	512938	512959	513513	513492	512938	513513	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073460.1	576	0	0	512968	512989	513543	513522	512968	513543	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073459.1	576	0	0	512961	512982	513536	513515	512961	513536	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073456.1	576	0	0	512971	512992	513546	513525	512971	513546	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073448.1	576	0	0	512927	512948	513502	513481	512927	513502	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073439.1	576	0	0	513037	513058	513612	513591	513037	513612	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073447.1	576	0	0	513034	513055	513609	513588	513034	513609	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073446.1	576	0	0	513036	513057	513611	513590	513036	513611	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073432.1	576	0	0	513033	513054	513608	513587	513033	513608	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
CP073429.1	576	0	0	512928	512949	513503	513482	512928	513503	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_11	RC127
